name,address,latitude,longitude
国道249号（松波鵜島ﾊﾞｲﾊﾟｽD）,石川県珠洲市宝立町鵜島地内,37.38030451,137.2337992
市道61号線（稲荷神社裏山）,石川県珠洲市宝立町鵜島地内,37.38276834,137.2336704
白山神社（南黒丸）,石川県珠洲市宝立町南黒丸6-35-1,37.38671399,137.2314634
農道宝立45号線（南黒丸）,石川県珠洲市宝立町南黒丸地内,37.38967626,137.2325936
市道63号線（びや坂）,石川県珠洲市宝立町南黒丸地内,37.39279238,137.2338543
たら山台地,石川県珠洲市宝立町鵜島地内,37.39528134,137.235292
旧宝立小学校体育館,石川県珠洲市宝立町鵜島4-30,37.39670849,137.2366813
柏原集会所,石川県珠洲市宝立町柏原38-48-10,37.3981977,137.2195356
宝立小中学校（4階）,石川県珠洲市宝立町鵜飼丑-83,37.40321596,137.2376553
宝立公民館,石川県珠洲市宝立町鵜飼卯-46,37.4015772,137.2393476
中野山道①,石川県珠洲市宝立町春日野地内,37.40705242,137.2316534
中野山道③,石川県珠洲市宝立町春日野地内,37.40824542,137.2322969
長寿園,石川県珠洲市宝立町春日野4-117,37.41125155,137.240256
大畠台地,石川県珠洲市宝立町春日野地内,37.41419153,137.2375523
旧谷崎街道,石川県珠洲市宝立町春日野地内,37.4127599,137.2428953
高井集会所,石川県珠洲市宝立町春日野地内,37.4102812,137.226595
第三長寿園（屋上）,石川県珠洲市宝立町鵜飼子-36-4,37.40501543,137.239335
市道741号線,石川県珠洲市上戸町寺社地内,37.41737272,137.2369011
市道95号線,石川県珠洲市上戸町寺社地内,37.41666701,137.2429391
隨念山,石川県珠洲市上戸町寺社地内,37.41866095,137.2380682
清水山①,石川県珠洲市上戸町南方地内,37.42413199,137.2419871
清水山②,石川県珠洲市上戸町南方地内,37.4219436,137.240509
高照寺,石川県珠洲市上戸町南方地内,37.42959263,137.2454604
上戸小学校（3階）,石川県珠洲市上戸町寺社5-74-2,37.42718571,137.2499434
上戸公民館,石川県珠洲市上戸町寺社2-57-1,37.42750095,137.2513971
さんぺい山,石川県珠洲市上戸町南方地内,37.43145917,137.2485317
珠洲消防署,石川県上戸町北方22-100,37.4343474,137.2526263
珠洲市役所（5階）,石川県珠洲市上戸町北方1-6-2,37.4363579,137.260435
飯田小学校,石川県珠洲市飯田町19-61,37.43989973,137.2594808
飯田公民館,石川県珠洲市飯田町10-20-2,37.43977225,137.2632294
春日神社,石川県珠洲市飯田町17-50,37.4378457,137.2600243
旧消防署訓練塔（5階・屋上）,石川県珠洲市飯田町13-120-1,37.4357138,137.2659707
珠洲商工会議所（4階）,石川県珠洲市飯田町1-1-9,37.43287779,137.2600696
石川県珠洲第１職員住宅,石川県珠洲市若山町出田わ62-1,37.4468174,137.2623514
若山小学校,石川県珠洲市若山町古蔵11-100-1,37.45651007,137.2426511
若山公民館,石川県珠洲市若山町古蔵寅-60-1,37.45671021,137.241428
旧上黒丸小学校,石川県珠洲市若山町上黒丸10-34,37.4534553,137.1691424
飯田高等学校駐車場・グラウンド,石川県珠洲市野々江町1-1,37.4477671,137.2689101
珠洲市総合病院（3階）,石川県珠洲市野々江町ユ-1-1,37.44352336,137.270523
緑丘中学校,石川県珠洲市野々江町6-1,37.44653448,137.273012
直小学校（3階）,石川県珠洲市野々江町ニ-38-2,37.44374092,137.2817308
直公民館,石川県珠洲市野々江町ホ-80-1,37.44386112,137.2801202
上水道正院配水池,石川県珠洲市熊谷地内,37.45203681,137.2837838
正院小学校,石川県珠洲市正院町川尻1-39,37.44578548,137.2965091
正院公民館,石川県珠洲市正院町正院22-2-1,37.44400158,137.2941486
勧涛山（かんどやま）,石川県珠洲市正院町小路地内,37.44809749,137.2944483
殿山,石川県珠洲市正院町正院地内,37.44634709,137.2966316
黒瀧城跡地,石川県珠洲市正院町川尻地内,37.44449868,137.2989973
旧飯塚保育所,石川県珠洲市正院町飯塚は-57,37.45988861,137.287075
平床集会所,石川県珠洲市正院町平床地内,37.46150659,137.3049031
のとスターラインA,石川県珠洲市正院町川尻地内,37.45009845,137.2987641
のとスターラインB,石川県珠洲市正院町川尻地内,37.4494594,137.3041115
のとスターラインC,石川県珠洲市蛸島町地内,37.44826694,137.3100767
のとスターラインD,石川県珠洲市蛸島町地内,37.45032818,137.3191319
のとスターラインE,石川県珠洲市蛸島町地内,37.44939126,137.3256765
弁天近隣公園,石川県珠洲市蛸島町地内,37.4418421,137.3084294
蛸島小学校（3階）,石川県珠洲市蛸島町ワ-69,37.4429906,137.3133223
蛸島公民館,石川県珠洲市蛸島町ヨ-139,37.44296118,137.3164477
市営野球場（観客席）,石川県珠洲市蛸島町鉢ケ崎1-4,37.44417382,137.321091
珠洲ビーチホテル（6階）,石川県珠洲市蛸島町1-2-480,37.44019472,137.3267313
山王の森,石川県珠洲市蛸島町地内,37.43848005,137.3114126
市道56号線（雲津上野付近）,石川県珠洲市三崎町雲津地内,37.4487898,137.3349653
市道56号線（荒池付近）,石川県珠洲市三崎町雲津地内,37.44971328,137.3420762
白山神社（雲津）,石川県珠洲市三崎町雲津地内,37.44387006,137.3452091
市道587号線三叉路（小山田付近）,石川県珠洲市三崎町小泊地内,37.4484909,137.3516443
県道28号線,石川県珠洲市三崎町小泊地内,37.45017536,137.3562544
金沢大学能登学舎（旧小泊小学校）,石川県珠洲市三崎町小泊33-7,37.45114409,137.3589721
小泊共同墓地駐車場,石川県珠洲市三崎町小泊地内,37.45203415,137.3544338
市道56号線（長池付近）,石川県珠洲市三崎町小泊地内,37.45353316,137.3512419
旧伏見葉タバコ乾燥場前,石川県珠洲市三崎町伏見地内,37.45806885,137.3529538
高波高台,石川県珠洲市三崎町高波地内,37.46322046,137.3497121
松森神社,石川県珠洲市三崎町引砂地内,37.4651129,137.345383
みさきデイサービスセンター前,石川県珠洲市三崎町宇治ヲ-7,37.46824977,137.3410638
三崎中学校（3階）,石川県珠洲市三崎町宇治ヨ-114,37.47385496,137.3420873
三崎公民館,石川県珠洲市三崎町宇治ヨ-114-13,37.4741408,137.3418053
森腰台地,石川県珠洲市三崎町森腰地内,37.478815,137.3343679
粟津井田地内,石川県珠洲市三崎町粟津地内,37.48324026,137.3266736
林道粟津線,石川県珠洲市三崎町粟津地内,37.48639025,137.3330733
粟津遠山,石川県珠洲市三崎町粟津地内,37.48526649,137.3349455
粟津帆上,石川県珠洲市三崎町粟津地内,37.48679889,137.3371986
みさき小学校,石川県珠洲市三崎町粟津ロ-10-1,37.48685848,137.3391244
大浜田尻上野,石川県珠洲市三崎町寺家地内,37.48983352,137.3400108
げんべい坂,石川県珠洲市三崎町寺家地内,37.49277976,137.340876
川上本町集会所,石川県珠洲市三崎町寺家地内,37.4958953,137.3423995
下出集会場,石川県珠洲市三崎町寺家地内,37.4979758,137.347739
須々神社,石川県珠洲市三崎町寺家地内,37.4982574,137.3462258
専称寺,石川県珠洲市三崎町寺家地内,37.5021946,137.3489335
塩津上野集会所,石川県珠洲市三崎町寺家地内,37.50358145,137.3491157
旧本小学校,石川県珠洲市三崎町本17-47,37.46697457,137.321699
県道28号線（狼煙ポケットパーク）,石川県珠洲市狼煙町地内,37.51869972,137.3289187
狼煙館裏山,石川県珠洲市狼煙町地内,37.52342454,137.3250456
禄剛崎灯台台地,石川県珠洲市狼煙町地内,37.52885953,137.3259468
狼煙運動公園,石川県珠洲市狼煙町地内,37.5265069,137.3189409
狼煙林道,石川県珠洲市狼煙町地内,37.52611975,137.3165269
市道246号線,石川県珠洲市川浦町地内,37.52639203,137.3053743
等覚寺,石川県珠洲市川浦町1-3,37.52667282,137.3041887
県道28号線（川浦バス停）,石川県珠洲市川浦町地内,37.52484647,137.2997487
旧日置小中学校,石川県珠洲市折戸町ヌ-8,37.52589275,137.2834413
日置公民館,石川県珠洲市折戸町チ-34,37.5254254,137.2813426
市道252号線（折戸）,石川県珠洲市折戸町地内,37.5228258,137.278785
県道28号線（木の浦隧道待避所）,石川県珠洲市折戸町地内,37.52976368,137.2753262
木ノ浦ビレッジ駐車場,石川県珠洲市折戸町ホ-25-1,37.52706648,137.2664427
新保山出①,石川県珠洲市高屋町地内,37.51803827,137.2404912
新保山出②,石川県珠洲市高屋町地内,37.51810635,137.2461882
市道253-1号線（角内出）,石川県珠洲市高屋町地内,37.51888073,137.2379377
円龍寺,石川県珠洲市高屋町地内,37.51747663,137.2354701
市道268号線,石川県珠洲市高屋町地内,37.51520449,137.2343436
新地谷地内①,石川県珠洲市馬緤町地内,37.51145782,137.2220108
新地谷地内②,石川県珠洲市馬緤町地内,37.51031106,137.2215709
市道38号線,石川県珠洲市馬緤町地内,37.50731518,137.2169168
守禅寺,石川県珠洲市馬緤町地内,37.5051832,137.2124643
市道272号線,石川県珠洲市馬緤町地内,37.5040895,137.211209
馬緤児童公園,石川県珠洲市馬緤町地内,37.50469806,137.2066386
本光寺,石川県珠洲市馬緤町地内,37.506294,137.2008879
国道249号線（大谷峠登り口（大谷側））,石川県珠洲市馬緤町地内,37.4979286,137.1830442
高山,石川県珠洲市大谷町地内,37.49920107,137.2009681
大谷小中学校,石川県珠洲市大谷町1-78,37.50005079,137.1763511
旧西部小学校跡地,石川県珠洲市大谷町2-47甲,37.50128228,137.171472
大谷公民館,石川県珠洲市大谷町2-57-4,37.50165905,137.1741111
廣栄寺,石川県珠洲市大谷町地内,37.49861375,137.1720406
市道284号線（末光山）,石川県珠洲市長橋町地内,37.5014987,137.1658465
曹源寺,石川県珠洲市長橋町地内,37.49866003,137.1539428
市道244号線（抜鉾神社裏道）,石川県珠洲市片岩町地内,37.49586977,137.1416581
海蔵寺,石川県珠洲市片岩町地内,37.49220091,137.1303391
白山神社（清水）,石川県珠洲市清水町地内,37.4882677,137.1199935
農道大谷525号線,石川県珠洲市清水町地内,37.48526892,137.1162166
林道仁江線,石川県珠洲市仁江町地内,37.48236153,137.1091249
白山神社（真浦）,石川県珠洲市真浦町地内,37.47286382,137.0950433
加賀市立錦城小学校運動場,大聖寺八間道５７,36.30804193,136.307084
加賀市立錦城東小学校運動場,大聖寺敷地ワ１３,36.31257557,136.3236371
加賀市立錦城中学校運動場,大聖寺地方町６乙７４－１,36.30091808,136.3033643
加賀体育館駐車場,大聖寺東町２丁目３－１,36.30400412,136.318064
石川県立大聖寺高等学校運動場,大聖寺永町３３－１,36.30882568,136.3189287
石川県立大聖寺実業高等学校運動場,熊坂町ヲ７７,36.29727186,136.3052463
石川県立加賀聖城高等学校運動場,大聖寺馬場町２８,36.30628422,136.3068453
加賀市大聖寺テニスコート,大聖寺八間道３０ー２,36.30666383,136.3077366
大聖寺ふれあい広場古九谷の杜,大聖寺地方町１－１－１,36.30179937,136.3105537
加賀市立山代小学校運動場,山代温泉山背台２丁目４４－１,36.2925431,136.3574228
加賀市立山代中学校運動場,上野町エ４５－２,36.29887857,136.3731263
山代グラウンド,山代温泉１６－１０６０,36.29228765,136.3655717
松籟公園,山代温泉１６－１０６０,36.29149205,136.3669129
桔梗ケ丘広場,山代温泉桔梗ｹ丘３丁目４７－２,36.28600926,136.3556705
山代スマートパーク,山代温泉１５－３９－１,36.290474,136.357052
加賀市文化会館駐車場,山代温泉北部２丁目６８,36.29652316,136.3580321
緑ヶ丘公園,別所町漆器団地10番地4,36.276306,136.358674
加賀市立庄小学校運動場,庄町ワ１０１－１,36.31324475,136.3744794
加賀市立勅使小学校運動場,勅使町２４,36.30328074,136.3884968
加賀市立東谷口小学校運動場,水田丸町ヌ３６－１,36.28465277,136.3896381
加賀市立片山津小学校運動場,片山津町ス丙２１,36.33956495,136.3656971
片山津温泉湯の曲輪ひろば,片山津温泉乙56－5,36.34548699,136.36587
加賀市立片山津中学校運動場,潮津町レ１－１,36.35187491,136.3494644
柴山潟湖畔公園,潮津町イ１０６,36.35198071,136.3618194
加賀市片山津野球場,潮津町ソ１,36.35008187,136.3503871
加賀市立作見小学校運動場,作見町ナ１５４,36.32432935,136.3542491
中央公園,山田町リ２４５－２,36.32186171,136.3309416
加賀市立金明小学校運動場,塩浜町１０４,36.3501994,136.3333218
加賀市立湖北小学校運動場,柴山町ひ９２－１,36.358149,136.367962
加賀市立動橋小学校運動場,動橋町ヘ１－１,36.32976369,136.3898407
加賀市立東和中学校運動場,動橋町ネ５４－１,36.32464681,136.3816112
石川県立加賀高等学校運動場,動橋町ム５３－１,36.33041059,136.3780124
動橋グラウンド,動橋町ナ１４－１,36.32894081,136.3812372
加賀市立分校小学校運動場,打越町ニ２２,36.32939459,136.3998034
黒崎多目的広場,黒崎町め２３,36.3347119,136.2955416
加賀市立橋立小中学校運動場,小塩町ろ１,36.34835833,136.313791
橋立自然公園,橋立町井３４３,36.34884466,136.3061817
旧加賀市立三木小学校運動場,三木町ニ９８－１,36.29328539,136.2849589
加賀市立三谷小学校運動場,直下町ニ丙７３,36.28309996,136.3242894
加賀市立南郷小学校運動場,吸坂町ヤ２６,36.30474169,136.3375439
旧加賀市立緑丘小学校運動場,大聖寺瀬越町塩屋境山１－１,36.29545482,136.2561684
山中温泉ゆけむり健康村駐車場,山中温泉こおろぎ町イ１９,36.2381359,136.3676598
加賀市立山中小学校運動場,山中温泉上野町ル１５－９,36.25256942,136.3676754
山中球場,山中温泉東桂木町ヌ１１－２,36.25513035,136.3730988
加賀市立山中中学校運動場,山中温泉上原町ト甲１-１,36.25326449,136.365513
加賀市立河南小学校運動場,山中温泉中田町ニ２５－１,36.26960689,136.3569223
山中健民体育館駐車場,山中温泉加美谷台２丁目２,36.25518447,136.3656276
河南広場,山中温泉長谷田町ロ３４０,36.26773136,136.3582428
エネックス株式会社加賀工場用地の一部,山中温泉菅谷町ニ３２,36.23010021,136.3622525
旧中津原保育園運動場,山中温泉中津原町ハ５-１,36.2621192,136.3973815
東谷農村公園,山中温泉中津原町ち１,36.26270877,136.397699
旧東谷生活改善センター広場,山中温泉荒谷町ト２０,36.25005478,136.4292569
羽咋小学校,羽咋市中央町サ９０,36.8940764,136.7753468
羽咋中学校,羽咋市中央町キ５９,36.89149793,136.7754567
コスモアイル羽咋,羽咋市鶴多町免田２５,36.89835933,136.7881804
羽咋運動公園,羽咋市鶴多町亀田１７,36.89973775,136.7925765
中央公園,羽咋市中央町フ１６９－２,36.32186171,136.3309416
白鷺公園,羽咋市大川町ヤ２１１－１１,36.90507542,136.7729622
御坊山児童公園,羽咋市御坊山町１６－１,36.89047212,136.7821246
道の駅のと千里浜,羽咋市千里浜町タ１－６２,36.88605748,136.7684368
粟ノ保小学校,羽咋市粟生町キ１－２,36.88064804,136.7781414
瑞穂小学校,羽咋市深江町ル６１－１,36.90267625,136.8004448
吉崎・次場弥生公園,羽咋市吉崎町ウ１９－１,36.90556044,136.7897947
神子原スポーツセンター,羽咋市神子原町チ２２,36.88421446,136.8618353
邑知小学校,羽咋市飯山町ロ２０,36.90028131,136.8229974
邑知中学校,羽咋市飯山町ホ５７,36.90590504,136.8301509
邑知の郷公園,羽咋市中川町へ５０,36.89456542,136.8143703
余喜小学校,羽咋市大町コ部４２,36.93279604,136.8460311
旧鹿島路小学校,羽咋市鹿島路町レ６,36.93760315,136.8146602
眉丈台地スポーツ広場,羽咋市柳田町シ１,36.9243112,136.7786524
西北台小学校,羽咋市滝町ケ１４－２,36.93518862,136.7625077
一ノ宮公民館,羽咋市一ノ宮町レ８６－１,36.92472105,136.7627526
上甘田公民館,羽咋市柴垣町３６字１９－１,36.9529393,136.7662771
羽咋高等学校,羽咋市柳橋町１,36.89349676,136.7892579
羽咋工業高校,羽咋市西釜屋町ク２１,36.90838405,136.775079
羽松高等学校,羽咋市吉崎町ラ１－２,36.89787908,136.793359
国立能登青少年交流の家,羽咋市柴垣町１４－５－６,36.93527271,136.7717937
千里浜運動公園,羽咋市千里浜町ソ１０－５９,36.89600122,136.7689924
大海小学校,夏栗ロ10,36.77857974,136.7475832
高松小学校,高松ヤ10,36.76907545,136.7192952
高松中学校,高松ヤ42,36.7672942,136.7210354
七塚小学校,木津ホ61-1,36.74790614,136.7017399
河北台中学校,遠塚ロ47-１,36.73479374,136.7031242
外日角小学校,外日角ニ52,36.72364785,136.6918618
金津小学校,谷カ30,36.74156604,136.7252958
宇ノ気中学校,森レ１,36.72327891,136.7065613
宇ノ気小学校,宇野気リ147,36.71972596,136.7040571
大海交流センター,夏栗い34,36.77858443,136.7491544
高松グラウンド・ゴルフ場,ニツ屋マ１,36.78677211,136.7308635
高松産業文化センター,高松ク42-1,36.7693709,136.7214551
たかまつまちかど交流館,高松ツ56-1,36.77155354,136.7170012
高松老人福祉センター,高松ヌ100,36.77135593,136.7394522
アクロス高松,内高松ニ12,36.76247396,136.734425
かほく市サッカー・ラグビー競技場,内高松オ80,36.76535685,136.7329325
高松野球場,内高松オ１,36.76388835,136.7355856
木津公園,木津ヘ30-１他,36.74692822,136.7033801
七塚生涯学習センター,遠塚ロ57-６,36.73588591,136.7000966
河北台健民体育館,浜北イ25-３,36.73314407,136.7026
七塚武道館,浜北イ25-16,36.73279125,136.70217
七塚中央公園,遠塚ニ17-１他,36.73543229,136.6973291
七塚体育センター,白尾ナ97,36.71424,136.687985
白尾しらゆり公園,白尾ヲ24他,36.71825727,136.697268
よこやま研修館,横山リ２-14,36.74670946,136.7190285
金津体育館,谷ワ108,36.74294,136.72801
藤が丘公園,上田名ニ24,36.74347955,136.734029
谷公園,谷イ92他,36.74244495,136.7272796
七窪体育館,七窪ホ41,36.72657467,136.7100609
宇ノ気新化館,森レ20,36.72282381,136.7062149
うのけ総合公園陸上競技場,下山田ヲ85,36.72085262,136.7278956
宇ノ気野球場,下山田ル７,36.71918624,136.7246697
宇ノ気体育センター,下山田丑39-1,36.71885656,136.7239235
宇ノ気生涯学習センター,宇野気ニ110-１,36.72041299,136.7065582
宇野気公民館,宇野気リ196,36.72075471,136.7038343
宇ノ気スポーツセンター,宇野気リ196-１,36.72057431,136.7040355
宇ノ気老人福祉センター,内日角ウ4-1,36.7152756,136.6944818
西田幾多郎記念哲学館,内日角井１,36.71429568,136.6936968
大崎区民会館,大崎チ115,36.70519072,136.6905907
宇ノ気南部体育館,大崎チ73,36.70492838,136.6903762
指江コミュニティセンター,指江フ１,36.70567542,136.7195021
潮見台公園,大崎潮見台177,36.71047194,136.6839292
光野中学校,石川県白山市番匠町468-1,36.5351842,136.5813826
松任高等学校,石川県白山市馬場一丁目100,36.52055445,136.5618856
翠星高等学校,石川県白山市三浦町500-1,36.5134099,136.5745887
石川公民館,石川県白山市源兵島町332-1,36.48410799,136.5274737
柏野公民館,石川県白山市下柏野町483,36.49865468,136.5366234
笠間防災コミュニティセンター,石川県白山市笠間町623-1,36.50477002,136.5255918
出城公民館,石川県白山市成町406-2,36.52289119,136.5551421
御手洗公民館,石川県白山市相川町1566-1,36.53889786,136.5410227
旭公民館・旭丘体育館,石川県白山市旭丘二丁目32,36.55097039,136.5676516
中奥公民館,石川県白山市中奥町144-1,36.51930546,136.5806107
林中公民館,石川県白山市乙丸町461,36.49786083,136.5752846
郷公民館,石川県白山市田中町230,36.5304615,136.5890838
山島公民館,石川県白山市安吉町120,36.48343515,136.565352
千代野公民館・千代野児童センター,石川県白山市千代野西八丁目30,36.52743812,136.5377066
湊小学校,石川県白山市湊町カ307,36.47424167,136.4774715
美川スポーツセンター,石川県白山市美川浜町タ6,36.48892078,136.4915375
湊防災コミュニティセンター,石川県白山市湊町ヨ70-1,36.47902711,136.4776156
朝日小学校,石川県白山市鶴来日吉町ロ111,37.00998087,136.9306692
明光小学校,石川県白山市井口町は1-4,36.47725425,136.6060821
広陽小学校,石川県白山市知気寺町と77-2,36.48693105,136.6024528
鶴来高等学校,石川県白山市月橋町710,36.45729284,136.6194132
白山郷公園体育館,石川県白山市鶴来大国町ロ125-2,36.45508232,136.6195258
林公民館,石川県白山市道法寺町へ24,36.48301791,136.613083
舘畑公民館,石川県白山市日向町イ19,36.48267151,136.5937351
白山青年の家,石川県白山市八幡町戍142,36.44244445,136.6327136
河内小学校,石川県白山市河内町口直海イ88,36.40216195,136.6309213
かわちこども園,石川県白山市河内町福岡88,36.39853976,136.6213947
河内ウッディホール,石川県白山市河内町江津い30,36.3844464,136.613311
かわち保健センター,石川県白山市河内町福岡77,36.39793773,136.6205372
吉野谷公民館,石川県白山市佐良ニ136,36.32381352,136.6469043
吉野谷セミナーハウス,石川県白山市中宮ヲ16,36.27537262,136.6889946
鳥越小学校,石川県白山市上野町オ１,36.37131529,136.6052206
鳥越中学校,石川県白山市釜清水町チ140,36.36390514,136.6082537
鳥越ふるさとセンター,石川県白山市上吉谷町甲99,36.33414402,136.6350557
白嶺小中学校,石川県白山市瀬戸申66,36.29638783,136.6409195
北竜会館,石川県白山市尾添ヌ243,36.26989673,136.7153806
白峰地域交流センター（白峰温泉総湯）,石川県白山市白峰ロ9,36.17440574,136.6265897
白峰コミュニティホール,石川県白山市白峰ハ149,36.17719184,136.6243509
美川中学校,石川県白山市美川浜町タ5,36.48939119,136.4923237
白山市民交流センターはくさんホール,石川県白山市倉光2-1,36.5144641,136.5651293
道の駅めぐみ白山,石川県白山市宮丸町2183,36.50081252,136.5471069
北陸自動車道緊急避難場所,石川県白山市相川町地内　北陸自動車道166.52KP付近,36.5450179,136.5444399
金沢工業大学やつかほリサーチキャンパス65号館,石川県白山市八束穂三丁目1,36.4845392,136.5711511
旧美川図書館駐車場,石川県白山市美川永代町ヲ266-1,36.48774599,136.4840288
北陸信用金庫,石川県白山市美川神幸町ソ336-1,36.48799688,136.4884577
金沢工業大学白山麓キャンパスイノベーションハブ,石川県白山市瀬戸辰3-1,36.2896135,136.6505315
宮保防災コミュニティセンター,石川県白山市宮保町740-1,36.51417359,136.5349304
赤井地区広域働く婦人の家,石川県能美市赤井町は2-2,36.45577225,136.4855052
福岡小学校,石川県能美市福岡町ハ35,36.44803563,136.4752473
高坂・根上町学習等供用施設,石川県能美市高坂町ハ99-149,36.438737,136.449126
根上総合文化会館,石川県能美市大成町ヌ118,36.44713657,136.4635571
大浜町学習等供用施設,石川県能美市大浜町ク60-1,36.45750089,136.4567534
浜小学校,石川県能美市中町カ14,36.44801715,136.4581343
根上中央児童館,石川県能美市中町子88,36.44892192,136.4583547
根上中学校,石川県能美市浜町ワ60,36.44621201,136.4563377
根上勤労者体育センター,石川県能美市浜町ヨ15-3,36.44755835,136.4570082
道林町学習等供用施設,石川県能美市道林町ヘ106-15,36.44192109,136.4429462
山口町学習等供用施設,石川県能美市山口町ヘ114-1,36.43500397,136.4352136
寺井中学校,石川県能美市寺井町ラ161,36.44009867,136.4912758
寺井小学校,石川県能美市寺井町ヨ60,36.43598148,136.49771
寺井体育館,石川県能美市寺井町ヨ150,36.43645929,136.4970482
寺井地区公民館,石川県能美市寺井町ヨ47,36.43681702,136.4972712
寺井町学習等供用施設,石川県能美市寺井町ウ63-1,36.43869126,136.4914375
大長野町学習等供用施設,石川県能美市大長野町ニ177-1,36.42868034,136.4927825
湯野児童館,石川県能美市佐野町ラ70,36.43244504,136.5154928
泉台町コミュニティセンター,石川県能美市泉台町中192,36.43243435,136.5225304
泉台スポーツセンター,石川県能美市泉台町東11,36.43476387,136.5260323
湯野小学校,石川県能美市湯谷町へ3076,36.43446043,136.514197
粟生小学校,石川県能美市粟生町ロ45,36.45236106,136.5064547
三道山町コミュニティセンター,石川県能美市三道山町ト31-1,36.44676841,136.5063583
石川県立寺井高校,石川県能美市吉光町ト90,36.44689039,136.4964064
宮竹小学校,石川県能美市宮竹町イ153,36.45297186,136.5842239
岩内コミュニティセンター,石川県能美市岩内町ワ35,36.45346433,136.5663849
岩内体育館,石川県能美市岩内町イ164-1,36.45401266,136.5661617
物見山総合体育館,石川県能美市辰口町リ1,36.44784127,136.5476759
辰口福祉会館,石川県能美市辰口町ヌ10,36.44431207,136.5482103
辰口中学校,石川県能美市辰口町129,36.44829305,136.5473817
辰口中央小学校,石川県能美市辰口町735,36.44686652,136.5426264
松が岡コミュニティセンター,石川県能美市松が岡5丁目34,36.43916174,136.5307016
和光台コミュニティセンター,石川県能美市和光台3丁目110,36.42765653,136.5447511
道の駅「しらやまさん」,石川県能美市和佐谷町200,36.43678912,136.6305143
北陸先端科学技術大学院大学体育館,石川県能美市旭台1丁目35,36.4421333,136.5938833
和気小学校,石川県能美市和気町イ140,36.423612,136.549178
高坂公園,石川県能美市高坂町ニ50,36.43993963,136.4500663
道林寺公園,石川県能美市道林町ﾍ99-3,36.44166122,136.4434398
翠ヶ丘運動公園,石川県能美市山口町リ37,36.43504101,136.4335371
寺井山児童公園,石川県能美市寺井町や79,36.4433994,136.5024198
寺井第１街区公園,石川県能美市寺井町る13-6,36.44145791,136.5012687
寺井第２街区公園,石川県能美市寺井町リ24-2,36.44018656,136.4954751
岸山第２公園,石川県能美市佐野町巳49,36.43190713,136.5149855
泉台公園,石川県能美市泉台町南1-56,36.4275913,136.5169825
なかよし公園,石川県能美市泉台町中108,36.43251167,136.5233768
おおぞら公園,石川県能美市泉台町西38,36.43198802,136.5191741
湯谷第２公園,石川県能美市湯谷町へ37-24,36.43830979,136.5198522
湯谷第３公園,石川県能美市湯谷町へ61-10,36.4380379,136.5190422
湯野第１街区公園,石川県能美市湯谷町ト174-8,36.43432645,136.5156547
湯野第２街区公園,石川県能美市湯谷町ト68-4,36.435645,136.518133
湯の花公園,石川県能美市湯谷町乙27,36.43462493,136.5217089
中部児童公園,石川県能美市三道山町チ3,36.4458686,136.507003
ｻｲｴﾝｽﾊﾟｰｸ１号公園,石川県能美市旭台2-3,36.44733538,136.5898297
ｻｲｴﾝｽﾊﾟｰｸ緑道１号,石川県能美市旭台2-28,36.446178,136.590996
辰口運動公園,石川県能美市来丸町ワ42,36.44827406,136.5501466
和光台１号公園,石川県能美市和光台1-114,36.42617762,136.5431163
和光台２号公園,石川県能美市和光台3-112,36.42783076,136.5455034
和光台３号公園,石川県能美市和光台5-120,36.42954429,136.5426013
緑が丘１号公園,石川県能美市緑が丘1-9,36.44532492,136.5421783
緑が丘２号公園,石川県能美市緑が丘3-28,36.44293819,136.5414229
緑が丘３号公園,石川県能美市緑が丘5-7,36.44254195,136.5369471
緑が丘４号公園,石川県能美市緑が丘5-31-25,36.44643825,136.5390562
緑が丘５号公園,石川県能美市緑が丘8-53,36.43838304,136.5390742
緑が丘６号公園,石川県能美市緑が丘9-3,36.44174791,136.5379019
緑が丘７号公園,石川県能美市緑が丘10-1,36.43959141,136.5349436
緑が丘８号公園,石川県能美市緑が丘8-154,36.43615613,136.5339565
緑が丘９号公園,石川県能美市緑が丘11-55,36.44052615,136.5334603
松が岡１号公園,石川県能美市松が岡2-23,36.43822648,136.5251728
松が岡２号公園,石川県能美市松が岡5-19,36.43883176,136.5293514
自然ふれあい公園,石川県能美市松が岡3-90,36.43504188,136.5276215
こくぞう里山公園,石川県能美市和気町い21-1,36.4241174,136.5471237
ふるさと交流研修センター,石川県能美市石子町ハ147-1,36.43977556,136.5073955
野々市小学校体育館,石川県野々市市本町5-3-1,36.53225592,136.6097812
御園小学校体育館,石川県野々市市稲荷4-128,36.53759578,136.6039396
菅原小学校体育館,石川県野々市市菅原町20-1,36.52530483,136.6166625
富陽小学校体育館,石川県野々市市中林5-70,36.51292633,136.6039988
館野小学校体育館,石川県野々市市押野3-71,36.54044351,136.6165328
野々市中学校体育館,石川県野々市市三納3-1,36.5243884,136.607927
布水中学校体育館,石川県野々市市押野2-100,36.53864932,136.6120055
金沢工業大学第二体育館（20号館）,石川県野々市市扇が丘7-1,36.52763911,136.628228
石川県立大学体育館,石川県野々市市末松1-308,36.50734584,136.5970884
野々市明倫高校第1・第2体育館,石川県野々市市下林3-309,36.52620659,136.6008658
中島小学校,石川県能美郡川北町字中島ワ17番地,37.12158291,136.8426196
川北小学校,石川県能美郡川北町字壱ツ屋ヲ25番地1,36.4721786,136.5444871
